26650,-43.17109709,-42.16345679
26660,-42.92266223,-41.60179104
26670,-43.04399781,-41.02473684
26680,-44.00792507,-41.68263158
26690,-44.65367882,-42.11333333
26700,-44.52946139,-42.34184211
26710,-44.72638974,-42.15105263
26720,-45.74994137,-41.94946667
26730,-46.37254695,-41.76418919
26740,-45.89555202,-41.67635135
26750,-45.25789824,-41.71712329
26760,-44.14987876,-41.934
26770,-43.29917818,-42.534
26780,-43.2544599,-42.04151316
26790,-43.33170228,-41.45452229
26800,-43.8186346,-41.39719745
26810,-44.07612044,-41.60857143
26820,-43.50472026,-41.67441379
26830,-43.05507304,-40.86751724
26840,-43.07991653,-40.92033557
26850,-43.15045613,-41.25651007
26860,-43.41379708,-41.69275168
26870,-43.58197257,-41.65862069
26880,-43.31366292,-41.49881119
26890,-43.12389844,-41.32398601
26900,-43.32761503,-41.82178808
26910,-43.57947531,-41.91458065
26920,-44.09621982,-41.3403871
26930,-44.48667992,-42.19763889
26940,-44.10905893,-42.3848
26950,-43.81769949,-41.3248
26960,-44.11085263,-42.11558621
26970,-44.39074928,-42.59731034
26980,-44.56962238,-42.53966443
26990,-44.6334125,-42.02288591
27000,-43.69929743,-41.57945946
27010,-42.84909768,-41.22821918
27020,-42.83916029,-41.39260274
27030,-42.90071649,-41.48298701
27040,-43.80501938,-41.51367089
27050,-44.61056047,-41.38708861
27060,-44.00934811,-41.74157576
27070,-43.43183643,-42.63854545
27080,-43.27780682,-41.94542169
27090,-43.15188016,-41.20656051
27100,-43.69346815,-42.06006369
27110,-44.20452946,-42.29118056
27120,-43.64803538,-42.0052349
27130,-43.08995528,-41.24013423
27140,-42.42911855,-41.09753425
27150,-41.77253205,-41.30808511
27160,-42.7463967,-41.64851064
27170,-43.72026135,-41.78869565
27180,-43.5873487,-41.74195652
27190,-43.44325648,-41.51355263
27200,-43.71195866,-41.63197368
27210,-43.9902057,-41.52219355
27220,-44.28283414,-41.19316129
27230,-44.57598728,-41.29102041
27240,-44.28720362,-41.68923077
27250,-43.969207,-42.38153846
27260,-43.44112392,-42.15529412
27270,-42.89953592,-41.60873239
27280,-42.66654874,-40.96808824
27290,-42.45786346,-41.3725
27300,-41.91751168,-41.84
27310,-41.3461115,-42.18173913
27320,-42.67455828,-42.11652174
27330,-44.20988572,-42.14082192
27340,-43.24011329,-41.97882353
27350,-41.95818941,-41.56705882
27360,-42.43591176,-41.3155
27370,-43.16134155,-41.3027907
27380,-43.31580841,-41.46647059
27390,-43.38040147,-41.49588235
27400,-43.30539302,-41.86430556
27410,-43.20601908,-42.10710345
27420,-43.19833549,-42.1002069
27430,-43.20827288,-42.13439716
27440,-43.1443178,-41.96205479
27450,-43.06481864,-41.59916084
27460,-43.21170128,-40.99076923
27470,-43.41044917,-41.33773723
27480,-43.32264235,-42.01425532
27490,-43.16364404,-42.36177305
27500,-43.69801153,-41.17241379
27510,-44.41847262,-40.61405405
27520,-44.07117758,-41.10054054
27530,-43.41530955,-40.80695652
27540,-43.67713207,-40.7425
27550,-44.22368876,-40.87888889
27560,-44.0914757,-41.04185185
27570,-43.7337295,-41.7537037
27580,-44.09836232,-41.52272727
27590,-44.71944947,-40.84094891
27600,-44.89720859,-40.66576642
27610,-44.90714598,-40.65
27620,-44.56999801,-40.81930233
27630,-44.09300308,-41.0924812
27640,-44.13091225,-41.19022556
27650,-44.38928451,-41.06102941
27660,-43.95069562,-41.15325581
27670,-43.19545364,-41.22504132
27680,-42.80242969,-40.60756098
27690,-42.58380702,-40.04658537
27700,-42.67456325,-39.92130769
27710,-42.92299811,-40.40510949
27720,-42.59027427,-41.18776119
27730,-41.94434364,-40.81462687
27740,-41.50737255,-40.88964029
27750,-41.18937593,-41.06414966
27760,-41.02655172,-41.22061224
27770,-40.95698996,-40.97134228
27780,-40.94520421,-40.73369863
27790,-40.9700477,-40.54191781
27800,-40.5064603,-40.91509317
27810,-39.71643744,-40.74643411
27820,-39.39874689,-39.82405594
27830,-39.41365299,-40.31356643
27840,-39.66821326,-40.41052632
27850,-40.10048991,-40.55090226
27860,-40.32348504,-41.19
27870,-40.38310941,-41.12283582
27880,-39.98173308,-41.56588235
27890,-39.20164762,-41.85926471
27900,-38.67475703,-41.19014706
27910,-38.3666978,-40.77129496
27920,-38.25903905,-41.00350365
27930,-38.33356951,-41.62142857
27940,-38.64685978,-41.62936508
27950,-39.18844778,-41.21666667
27960,-40.53518831,-40.804125
27970,-42.6916029,-40.422875
27980,-43.66960151,-40.65146497
27990,-43.40129186,-40.92717241
28000,-43.49521813,-41.21682759
28010,-43.99208785,-40.55
28020,-44.23481467,-41.14195122
28030,-44.180159,-41.33
28040,-43.66006658,-40.56777778
28050,-42.56695319,-40.45666667
28060,-42.58199444,-40.56104895
28070,-44.03285402,-40.8843662
28080,-44.80064196,-41.12380282
28090,-44.63667495,-41.2996
28100,-44.27287091,-41.41136986
28110,-43.62197158,-41.34972603
28120,-43.3169681,-40.84428571
28130,-43.53559078,-40.57703704
28140,-43.7063649,-41.14
28150,-43.80077015,-41.30030534
28160,-43.89147272,-41.23408
28170,-43.97594057,-40.86296296
28180,-44.20350691,-40.33909091
28190,-44.68547054,-40.88454545
28200,-44.99482162,-40.62186992
28210,-44.97991553,-40.47526316
28220,-44.80863858,-40.60480916
28230,-44.32667495,-40.62770992
28240,-44.12807314,-40.8175
28250,-44.52556892,-40.95205479
28260,-44.8184597,-41
28270,-44.87808407,-41.10606061
28280,-44.75029415,-40.83090909
28290,-44.17889397,-40.54514286
28300,-43.79402266,-40.55942857
28310,-43.87849051,-40.944
28320,-43.8238577,-41.14066667
28330,-43.39654974,-41.13306569
28340,-43.49212362,-40.91408759
28350,-45.08210673,-40.534
28360,-45.96142701,-40.75369748
28370,-44.66956574,-41.44333333
28380,-43.67651197,-41.17666667
28390,-43.66160588,-41.46304348
28400,-43.77430786,-41.74432624
28410,-44.33577064,-41.87615385
28420,-44.75925072,-41.29573427
28430,-44.65987678,-41.35444444
28440,-44.61217033,-41.632
28450,-44.77613733,-41.44533333
28460,-44.79414389,-41.68482759
28470,-44.16311935,-41.95006623
28480,-43.50405644,-41.40039735
28490,-42.70906489,-41.38923077
28500,-42.31546457,-41.56239726
28510,-44.0545086,-41.35006849
28520,-45.47335188,-40.75585034
28530,-45.01623174,-40.36424658
28540,-44.49359038,-41.53547945
28550,-43.54456921,-41.76550336
28560,-42.84123025,-41.62367347
28570,-43.92937494,-41.35836735
28580,-44.79321276,-40.90731034
28590,-43.80444202,-40.71552795
28600,-42.93227864,-41.15652174
28610,-43.16580741,-41.24982036
28620,-43.40962139,-41.20208633
28630,-43.76736758,-41.04381295
28640,-44.10872006,-41.41733813
28650,-44.23293749,-41.7309589
28660,-44.36946139,-41.14191781
28670,-44.7073328,-41.04609272
28680,-44.99221306,-40.94322148
28690,-44.15250323,-40.55395973
28700,-43.32454536,-40.54893617
28710,-42.84755043,-40.515
28720,-42.39554407,-40.3025
28730,-43.18059823,-40.85240506
28740,-43.95699493,-41.1477931
28750,-43.53962437,-39.86503448
28760,-43.1222538,-39.76120805
28770,-43.05081387,-39.88941935
28780,-42.98125211,-39.70877419
28790,-41.95535526,-39.87209459
28800,-40.91192885,-40.25366906
28810,-40.82701679,-40.90834532
28820,-40.77236112,-40.41223022
28830,-40.65114876,-40.03068493
28840,-40.52693133,-39.98761905
28850,-40.37456524,-39.74952381
28860,-40.22053563,-39.664
28870,-40.19148465,-39.78233333
28880,-40.17160986,-40.21566667
28890,-40.59465964,-40.10983425
28900,-41.05674848,-39.76176796
28910,-40.66765179,-40.15011236
28920,-40.19065686,-40.59316456
28930,-40.42422538,-40.62481013
28940,-40.742222,-40.54359551
28950,-40.65302594,-40.35820225
28960,-40.50893372,-40.40932886
28970,-39.68294346,-40.52142857
28980,-38.75379708,-40.56714286
28990,-38.82415383,-40.25374269
29000,-39.0626513,-39.58122807
29010,-39.30952996,-39.29910828
29020,-39.55796482,-39.19642384
29030,-39.78575971,-39.36198675
29040,-40.00935109,-39.52833333
29050,-40.03373845,-39.642
29060,-40.01386366,-39.45533333
29070,-40.83857597,-39.35818182
29080,-41.86709629,-39.46217687
29090,-42.78529166,-40.10843537
29100,-43.67468846,-40.1290604
29110,-43.75755043,-39.84516779
29120,-43.61345821,-39.28812081
29130,-43.39688165,-39.3765625
29140,-43.15838418,-39.66173913
29150,-43.18255192,-39.96608696
29160,-43.29186326,-40.20754967
29170,-44.08008944,-40.36924528
29180,-45.10364106,-39.95415094
29190,-45.08982808,-39.83506173
29200,-44.69233231,-40.06345679
29210,-44.37325648,-39.46112676
29220,-44.08507205,-39.42237762
29230,-43.76887211,-40.38041958
29240,-43.44093809,-40.04907285
29250,-43.51540594,-39.97630872
29260,-43.7688095,-40.19778523
29270,-44.28897446,-39.89693878
29280,-44.9349051,-39.72573333
29290,-44.76224784,-39.68013245
29300,-44.18091027,-39.68675497
29310,-44.27588791,-39.83527273
29320,-44.72803935,-40.12012121
29330,-44.25221803,-39.76716049
29340,-43.25847858,-39.42759494
29350,-43.17136739,-39.45924051
29360,-43.61855013,-39.19675159
29370,-44.2556822,-38.84134615
29380,-45.01092418,-39.07852564
29390,-44.86283713,-39.38242038
29400,-44.12250124,-39.74547771
29410,-43.5379052,-39.50153846
29420,-43.06091027,-39.37947368
29430,-43.70838517,-39.47815789
29440,-45.17415085,-40.32544304
29450,-45.31486336,-40.83347826
29460,-44.44037265,-40.31173913
29470,-43.94547451,-39.813625
29480,-43.75666402,-39.42521472
29490,-43.89848554,-40.03871166
29500,-44.3208248,-40.15894118
29510,-44.06842095,-39.70011765
29520,-43.21380503,-39.72689441
29530,-43.33307364,-39.83158228
29540,-44.36656266,-39.50879747
29550,-44.61247342,-39.38365269
29560,-44.08082282,-39.40760479
29570,-43.66617907,-39.41967742
29580,-43.37302594,-39.43486486
29590,-43.24850045,-39.55648649
29600,-43.30812481,-39.62043478
29610,-43.4787459,-39.63906832
29620,-43.77686773,-40.89535714
29630,-44.25722548,-41.05407407
29640,-44.95781179,-40.31419355
29650,-45.19252012,-39.78516129
29660,-44.83477392,-39.27922078
29670,-44.47915234,-38.90560241
29680,-44.12637484,-39.50198795
29690,-44.42313028,-39.74546961
29700,-45.6354924,-39.55762431
29710,-45.97811388,-39.70333333
29720,-45.02909272,-40.03666667
29730,-44.38027527,-39.87931429
29740,-44.20140217,-39.73928571
29750,-44.18745801,-39.84642857
29760,-44.44583027,-39.83624161
29770,-44.8328252,-39.71348837
29780,-45.44397496,-40.06232558
29790,-45.90646129,-40.19952381
29800,-46.09527179,-39.81857143
29810,-45.92319785,-39.57536585
29820,-45.04870714,-39.53878049
29830,-44.22455331,-39.75186335
29840,-43.50409222,-40.03909091
29850,-43.30506012,-40.29969697
29860,-44.24414389,-40.39306818
29870,-45.13227666,-40.31920455
29880,-45.90242472,-40.22511905
29890,-46.12834642,-40.10341772
29900,-45.01535824,-39.66037975
29910,-44.47505615,-39.472
29920,-45.43401471,-39.5595
29930,-45.93028123,-39.79409938
29940,-45.13528968,-40.13589286
29950,-44.52502236,-40.71327381
29960,-44.46539799,-40.62981707
29970,-44.31922985,-40.08713415
29980,-43.89689059,-39.70748428
29990,-43.62390043,-39.782
30000,-43.86239789,-40.64866667
30010,-44.16981616,-40.46877301
30020,-44.73127894,-39.91190476
30030,-45.11614628,-39.93571429
30040,-44.79814966,-40.0248538
30050,-44.46519129,-40.2119883
30060,-44.06769552,-40.34624309
30070,-43.8220153,-40.45674033
30080,-44.28907284,-40.24185185
30090,-44.66380205,-39.98259259
30100,-44.5644281,-40.40048387
30110,-44.4232058,-40.68801136
30120,-44.04558482,-40.05732955
30130,-43.78230647,-39.73278689
30140,-44.23445792,-39.9295082
30150,-44.59578555,-40.16754098
30160,-44.3225072,-40.44076503
30170,-44.01845772,-40.28727778
30180,-43.47190102,-39.9595
30190,-43.01428401,-40.35397727
30200,-43.35712412,-40.76637931
30210,-43.75033887,-40.87557471
30220,-44.66954785,-40.56685393
30230,-45.52668985,-39.65674157
30240,-45.6161264,-39.90718447
30250,-45.6428252,-40.8392233
30260,-44.72361622,-41.04321429
30270,-43.87710921,-40.69797619
30280,-44.4236659,-40.6
30290,-44.97389943,-40.61566474
30300,-45.61983007,-41.30352601
30310,-46.22526781,-41.39293785
30320,-45.21165358,-40.5059322
30330,-44.21480771,-40.59021053
30340,-44.62224088,-41.29547368
30350,-45.02967405,-41.15057592
30360,-44.81155222,-40.65842932
30370,-44.59292954,-40.65832402
30380,-43.83997615,-40.78041451
30390,-43.07976548,-40.82186528
30400,-44.20696413,-40.88719212
30410,-45.38454536,-41.2270936
30420,-45.00963232,-41.52435897
30430,-44.57238696,-41.01153846
30440,-44.597143,-40.57352941
30450,-44.64682997,-40.80882353
30460,-44.92444997,-40.92271277
30470,-45.2176031,-40.63015957
30480,-45.01972374,-40.49051546
30490,-44.78122627,-40.63484536
30500,-44.80979131,-40.76849462
30510,-44.86444698,-40.88677419
30520,-44.2539849,-40.98971751
30530,-43.56830468,-41.08011299
30540,-43.83770049,-41.0493
30550,-44.23022757,-40.9843
30560,-43.41660539,-40.91826531
30570,-42.42783464,-40.85193878
30580,-43.00837822,-40.49137725
30590,-43.84311935,-40.14347305
30600,-44.2902226,-40.23329341
30610,-44.66784359,-40.49362637
30620,-44.81301699,-40.93868132
30630,-44.91239094,-40.91258065
30640,-45.05673557,-40.64376344
30650,-45.21076518,-40.60748634
30660,-45.05079499,-40.62934426
30670,-44.81726622,-40.66793296
30680,-44.4450313,-40.62342541
30690,-44.03759813,-40.19801105
30700,-43.76277949,-39.88934066
30710,-43.52428202,-39.77945055
30720,-43.47767564,-39.82312169
30730,-43.48761304,-39.99243386
30740,-43.76181556,-40.33941176
30750,-44.11956176,-40.77791444
30760,-43.65310842,-40.78886486
30770,-42.90780384,-40.68616216
30780,-43.26115075,-40.31966667
30790,-44.01142403,-40.06304348
30800,-43.88637186,-40.58478261
30810,-43.42428302,-40.76170213
30820,-43.46976448,-40.13404255
30830,-43.72316804,-39.63736842
30840,-43.03139422,-39.32157895
30850,-41.92834344,-39.31429319
30860,-41.87236411,-39.5917801
30870,-42.29967207,-40.08333333
30880,-42.75701282,-40.71174863
30890,-43.22903905,-40.53714286
30900,-43.00689854,-40.13604396
30910,-42.42556097,-40.38464865
30920,-42.370953,-40.584375
30930,-42.60448176,-40.16960227
30940,-42.48845374,-39.89438503
30950,-42.17045712,-39.87834225
30960,-42.03765378,-39.99061538
30970,-42.01777899,-40.24189744
30980,-42.62083772,-40.36
30990,-43.62451456,-40.36
31000,-44.34094107,-40.27016667
31010,-44.86265428,-39.99794444
31020,-44.42778396,-39.95457447
31030,-43.30982709,-40.11414894
31040,-43.13346616,-40.14263158
31050,-43.66511676,-40.10052632
31060,-43.49783862,-40.13949239
31070,-42.77737752,-40.20548223
31080,-42.65060817,-40.845625
31090,-43.01829176,-41.64770833
31100,-43.34095399,-40.99075377
31110,-43.62416973,-40.09628141
31120,-44.02632813,-39.94939698
31130,-44.53810395,-39.91422111
31140,-44.93634006,-39.45049261
31150,-45.2245245,-38.92832512
31160,-44.89020272,-39.275
31170,-43.92130677,-39.775
31180,-43.65499354,-40.12852041
31190,-44.14192587,-40.46015306
31200,-44.07072444,-40.15649215
31210,-43.37013813,-39.79
31220,-43.43999106,-39.98337017
31230,-44.4237931,-40.13903553
31240,-44.25835536,-40.13395939
31250,-42.65843486,-40.14917431
31260,-42.29116268,-40.23633028
31270,-43.54327437,-40.32627803
31280,-44.25540594,-40.4832287
31290,-44.22062506,-40.64017937
31300,-44.18584418,-40.71263158
31310,-44.1510633,-40.76526316
31320,-43.92423631,-40.59182609
31330,-43.4025231,-40.21791304
31340,-43.17295538,-39.92510638
31350,-43.41642154,-39.90382979
31360,-43.41590679,-39.88255319
31370,-42.99853622,-40.27932773
31380,-43.16055649,-40.73310924
31390,-44.36794992,-40.82625514
31400,-44.91045215,-40.55876543
31410,-44.18502236,-40.34142857
31420,-43.79056444,-40.79040816
31430,-44.06384279,-41.23938776
31440,-44.23891186,-40.99584
31450,-44.20413097,-40.32784
31460,-44.10697208,-39.80809524
31470,-43.86847461,-40.37555556
31480,-43.73938786,-40.94301587
31490,-43.87354268,-41.04764706
31500,-43.80524794,-40.84372549
31510,-43.21894167,-40.64357977
31520,-42.90202226,-40.5151751
31530,-43.31939283,-40.38677043
31540,-43.63508397,-40.4708046
31550,-43.65495876,-40.78498084
31560,-43.75337871,-41.09915709
31570,-44.09621882,-40.9540458
31580,-44.45624565,-40.74030534
31590,-44.87361622,-40.60808989
31600,-45.02344231,-40.72044944
31610,-44.21354467,-40.83280899
31620,-43.52101262,-40.74481203
31630,-43.28251515,-40.51172932
31640,-43.23177879,-40.27864662
31650,-43.96714598,-40.67911111
31660,-44.3085551,-41.13466667
31670,-42.85769552,-41.41450185
31680,-41.78573885,-41.07132841
31690,-42.59563649,-40.72815498
31700,-43.44250124,-40.56372263
31710,-44.49089635,-40.5710219
31720,-45.281746,-40.57832117
31730,-44.52153533,-40.56307692
31740,-43.82839809,-40.5410989
31750,-43.58493193,-40.54411552
31760,-43.44977939,-41.14700361
31770,-44.13049091,-41.7498917
31780,-44.66671867,-42.00836364
31790,-43.96613237,-41.33563636
31800,-43.35971281,-40.66290909
31810,-43.68267813,-40.14546763
31820,-43.98828481,-39.77136691
31830,-44.09262745,-39.39726619
31840,-44.17340455,-39.71258993
31850,-43.92496969,-40.27014388
31860,-43.7061582,-40.82769784
31870,-44.00428004,-40.60657143
31880,-44.27656464,-40.353
31890,-43.95359932,-40.17842294
31900,-43.63365994,-40.41856631
31910,-43.41503727,-40.65870968
31920,-43.19568121,-40.73311688
31930,-42.93234026,-40.52532468
31940,-42.67092517,-40.31753247
31950,-42.91439133,-40.26705179
31960,-43.1578575,-40.60171315
31970,-44.09574481,-40.9363745
31980,-45.03979728,-40.77878571
31990,-44.18477392,-40.48235714
32000,-43.29040843,-40.18592857
32010,-43.31279738,-40.35273381
32020,-43.36745305,-40.52899281
32030,-43.43158303,-40.72519713
32040,-43.49617609,-41.0011828
32050,-44.30402266,-41.27716846
32060,-45.15863858,-41.23205036
32070,-44.10852132,-40.72485612
32080,-42.91106529,-40.21766187
32090,-43.75626255,-40.09345324
32100,-44.78975157,-40.19417266
32110,-43.93432575,-40.29489209
32120,-42.87599324,-40.35927536
32130,-43.41034682,-40.41724638
32140,-44.1407453,-40.48369565
32150,-43.90288582,-40.63586957
32160,-43.53023353,-40.78804348
32170,-43.77232634,-40.88036496
32180,-44.11019775,-40.85116788
32190,-43.47371758,-40.8219708
32200,-42.66878863,-40.75850909
32210,-43.33717778,-40.67123636
32220,-44.28619895,-40.58396364
32230,-44.2115562,-40.45531365
32240,-43.92337176,-40.31878229
32250,-42.87002186,-40.19328413
32260,-41.64275365,-40.14162362
32270,-41.52754844,-40.0899631
32280,-41.68654676,-40.11485075
32290,-41.52775912,-40.24544776
32300,-41.28429295,-40.37604478
32310,-41.83226573,-40.47626866
32320,-42.60738249,-40.5658209
32330,-41.92024148,-40.62690566
32340,-40.78240982,-40.242
32350,-40.70918613,-39.85709434
32360,-40.98743317,-39.67486792
32370,-40.92410414,-39.78430189
32380,-40.74026235,-39.89373585
32390,-40.74776409,-39.78656489
32400,-40.82726324,-39.61099237
32410,-40.75776111,-39.48458015
32420,-40.62857498,-39.66015267
32430,-40.33559177,-39.83572519
32440,-39.97287688,-39.86779923
32450,-40.02427705,-39.76741313
32460,-40.26277452,-39.66702703
32470,-40.46095399,-39.75372093
32480,-40.63982709,-39.85449612
32490,-40.63735268,-39.95980392
32500,-40.54294743,-40.07352941
32510,-40.57145782,-40.1872549
32520,-40.66586306,-40.18165354
32530,-40.61118354,-40.14622047
32540,-40.47206002,-40.10653386
32550,-40.42621882,-40.05474104
32560,-40.43615622,-40.00294821
32570,-40.25414489,-39.90035857
32580,-39.95105436,-39.78083665
32590,-39.59424824,-39.80951417
32600,-39.20172116,-40.30748988
32610,-39.43149359,-40.80546559
32620,-40.09729902,-40.75165992
32630,-40.1598579,-40.53303644
32640,-39.77726821,-40.31729508
32650,-39.38628938,-40.10827869
32660,-38.9887936,-39.8992623
32670,-38.83733777,-40.01098361
32680,-38.88702474,-40.17491803
32690,-39.23855411,-40.17414938
32700,-39.84970387,-39.94593361
32710,-40.72431879,-39.719875
32720,-41.83730697,-39.707375
32730,-42.7466183,-39.694875
32740,-43.4621107,-39.67966102
32750,-43.75791613,-39.66271186
32760,-43.6336987,-39.68586498
32770,-43.70798271,-39.82932489
32780,-43.99119845,-39.97278481
32790,-44.05274868,-39.77849785
32800,-43.86890689,-39.53815451
32810,-43.74704462,-39.49137339
32820,-43.69735765,-39.60296137
32830,-43.5873815,-39.69765217
32840,-43.4035397,-39.73243478
32850,-43.62771937,-39.76721739
32860,-44.37799265,-39.962
32870,-44.48962635,-40.17069565
32880,-43.73438438,-40.15440529
32890,-43.79718871,-40.00022026
32900,-45.02942562,-39.98017621
32910,-45.54002882,-40.2092511
32920,-44.96365994,-40.41964286
32930,-44.60424029,-40.41517857
32940,-44.58933419,-40.41071429
32950,-44.30326245,-40.2365587
32960,-43.56292656,-40.03008097
32970,-43.14922488,-39.83120603
32980,-43.31319189,-39.64527638
32990,-43.69886614,-39.5781448
33000,-44.49882639,-39.70484163
33010,-45.06672861,-39.87986301
33020,-45.17603995,-40.29082192
33030,-45.18411806,-40.70178082
33040,-44.98040147,-40.27146119
33050,-44.83536719,-39.8239726
33060,-44.8204611,-39.68995392
33070,-44.95372155,-39.63926267
33080,-45.43568518,-39.72
33090,-45.56004571,-39.88129032
33100,-44.78989764,-40.0835514
33110,-44.20829673,-40.33588785
33120,-44.12879758,-40.53018605
33130,-44.04153533,-40.59530233
33140,-43.93222399,-40.61169014
33150,-43.63083872,-40.37225352
33160,-42.74641061,-40.15135514
33170,-42.14596144,-40.52985981
33180,-42.46892676,-40.90836449
33190,-42.89807115,-40.80658768
33200,-43.6980314,-40.64545024
33210,-44.27052469,-40.53273585
33220,-43.98730895,-40.43367925
33230,-43.76686575,-40.27488152
33240,-43.80164663,-40.08530806
33250,-43.72348703,-40.23720379
33260,-43.14711816,-40.66848341
33270,-42.77010633,-40.73526316
33280,-43.3514439,-40.33813397
33290,-43.8788572,-40.2342654
33300,-44.12232336,-40.6750237
33310,-44.31685283,-40.91698565
33320,-44.22741628,-40.52942584
33330,-44.15667793,-40.1936019
33340,-44.2063649,-40.15094787
33350,-44.19190202,-40.09903846
33360,-43.71490709,-39.825
33370,-43.26721157,-39.55096154
33380,-43.05852628,-39.97677725
33390,-42.86184041,-40.43175355
33400,-42.77737255,-40.43086124
33410,-42.7183643,-40.34952153
33420,-42.93698698,-40.4132381
33430,-43.19534334,-40.5227619
33440,-43.9704601,-40.516
33450,-44.65091722,-40.44933333
33460,-43.81617609,-40.37222749
33470,-43.02964126,-40.28691943
33480,-43.23832654,-40.24
33490,-43.44283812,-40.24
33500,-43.52730597,-40.27032864
33510,-43.63379012,-40.35953052
33520,-44.76665309,-40.32599057
33530,-45.87914837,-39.83070755
33540,-44.58728709,-39.40553488
33550,-43.29542582,-39.68925581
33560,-43.31968697,-39.97297674
33570,-43.34949916,-39.92850467
33580,-42.64164265,-39.86308411
33590,-41.92118156,-40.07488479
33600,-41.53830369,-40.35599078
33610,-41.1656514,-40.3583871
33620,-41.34516049,-40.19709677
33630,-41.54887707,-40.01127854
33640,-41.28755043,-39.79666667
33650,-40.99936599,-39.6190411
33660,-40.40528471,-39.54141553
33670,-39.78916625,-39.47654545
33680,-39.89545464,-39.55836364
33690,-40.06439034,-39.64018182
33700,-39.86804929,-39.47162162
33710,-39.63452052,-39.26891892
33720,-39.97909967,-39.36133333
33730,-40.39150154,-39.60577778
33740,-40.38738746,-39.74088889
33750,-40.32776309,-39.71866667
33760,-39.7149518,-39.72035088
33770,-39.01933419,-39.84754386
33780,-39.37147173,-39.97473684
33790,-39.89815363,-39.82718062
33800,-39.97160688,-39.64215859
33810,-39.96166948,-39.74460145
33820,-39.85251714,-40.03083333
33830,-39.72333101,-40.31706522
33840,-39.78549836,-40.06845411
33850,-39.889841,-39.72545894
33860,-39.97413992,-39.79114286
33870,-40.05363907,-39.97209524
33880,-39.48597138,-39.99512821
33890,-38.75060419,-39.94384615
33900,-38.77252609,-39.88118644
33910,-39.00605485,-39.79644068
33920,-39.35421147,-39.71169492
33930,-39.73680115,-39.69748936
33940,-40.08932426,-39.6847234
33950,-40.43216436,-39.82620253
33960,-41.00044321,-40.05827004
33970,-41.64637384,-40.26168067
33980,-41.87812978,-40.38352941
33990,-41.95762894,-40.50537815
34000,-42.00856405,-40.22666667
34010,-42.04831362,-39.89333333
34020,-42.17576071,-39.92571429
34030,-42.33972772,-40.35428571
34040,-42.39344529,-40.7059751
34050,-42.39841399,-40.36572614
34060,-42.31881546,-40.02547718
34070,-42.19956673,-40.118375
34080,-42.81073636,-40.405875
34090,-43.78460101,-40.47041494
34100,-43.2209361,-39.98908714
34110,-41.84957567,-39.50775934
34120,-42.00855908,-39.62966667
34130,-43.01720461,-39.83383333
34140,-43.25218026,-40.13717842
34150,-43.03355759,-40.5479668
34160,-42.91009441,-40.91271967
34170,-42.84550134,-40.66585774
34180,-43.43343933,-40.41899582
34190,-44.44705356,-40.23230769
34200,-44.25638776,-40.07393665
34210,-43.23780483,-40.0097479
34220,-42.97714697,-40.05176471
34230,-43.26533141,-40.09903766
34240,-43.07424525,-40.19945607
34250,-42.51775117,-40.29987448
34260,-42.38302196,-40.28254237
34270,-42.58673855,-40.21474576
34280,-42.77967902,-40.1573029
34290,-42.96352082,-40.11995851
34300,-42.83159197,-40.08261411
34310,-42.4191901,-40.20373391
34320,-42.49743218,-40.33678112
